service_date,line,estimated_boardings,ObjectId
2021-08-29 04:00:00.000000 UTC,Greenbush,252.0,3744
2021-08-23 04:00:00.000000 UTC,Greenbush,1251.0,3758
2021-08-24 04:00:00.000000 UTC,Greenbush,1134.0,3770
2021-08-25 04:00:00.000000 UTC,Greenbush,1002.0,3782
2021-08-10 04:00:00.000000 UTC,Greenbush,1123.0,3793
2021-08-11 04:00:00.000000 UTC,Greenbush,747.0,3805
2021-08-12 04:00:00.000000 UTC,Greenbush,811.0,3833
2021-09-04 04:00:00.000000 UTC,Greenbush,355.0,3835
2021-09-09 04:00:00.000000 UTC,Greenbush,1783.0,3836
2021-08-31 04:00:00.000000 UTC,Greenbush,1372.0,3840
2021-08-13 04:00:00.000000 UTC,Greenbush,827.0,3865
2021-09-10 04:00:00.000000 UTC,Greenbush,2079.0,3885
2021-09-01 04:00:00.000000 UTC,Greenbush,1311.0,3886
2021-09-11 04:00:00.000000 UTC,Greenbush,260.0,3911
2021-09-02 04:00:00.000000 UTC,Greenbush,1399.0,3912
2021-08-19 04:00:00.000000 UTC,Greenbush,1213.0,3930
2021-09-05 04:00:00.000000 UTC,Greenbush,272.0,3942
2021-09-03 04:00:00.000000 UTC,Greenbush,1179.0,3956
2021-09-06 04:00:00.000000 UTC,Greenbush,236.0,3966
2021-09-07 04:00:00.000000 UTC,Greenbush,1973.0,3978
2021-08-20 04:00:00.000000 UTC,Greenbush,1157.0,3982
2021-08-21 04:00:00.000000 UTC,Greenbush,364.0,3994
2021-09-24 04:00:00.000000 UTC,Greenbush,1801.0,4002
2021-09-25 04:00:00.000000 UTC,Greenbush,308.0,4014
2021-09-26 04:00:00.000000 UTC,Greenbush,261.0,4026
2021-09-27 04:00:00.000000 UTC,Greenbush,2059.0,4038
2021-09-28 04:00:00.000000 UTC,Greenbush,3110.0,4050
2021-09-12 04:00:00.000000 UTC,Greenbush,293.0,4058
2021-09-13 04:00:00.000000 UTC,Greenbush,2149.0,4070
2021-09-14 04:00:00.000000 UTC,Greenbush,2501.0,4082
2021-09-15 04:00:00.000000 UTC,Greenbush,2123.0,4094
2021-10-11 04:00:00.000000 UTC,Greenbush,887.0,4108
2021-10-12 04:00:00.000000 UTC,Greenbush,1485.0,4120
2021-10-13 04:00:00.000000 UTC,Greenbush,1680.0,4132
2021-09-20 04:00:00.000000 UTC,Greenbush,1613.0,4159
2021-09-16 04:00:00.000000 UTC,Greenbush,1956.0,4163
2021-10-14 04:00:00.000000 UTC,Greenbush,1538.0,4168
2021-10-07 04:00:00.000000 UTC,Greenbush,2092.0,4179
2021-10-03 04:00:00.000000 UTC,Greenbush,189.0,4185
2021-10-04 04:00:00.000000 UTC,Greenbush,2190.0,4197
2021-10-05 04:00:00.000000 UTC,Greenbush,2032.0,4209
2021-10-06 04:00:00.000000 UTC,Greenbush,2049.0,4221
2021-09-29 04:00:00.000000 UTC,Greenbush,2006.0,4234
2021-09-17 04:00:00.000000 UTC,Greenbush,2025.0,4270
2021-09-21 04:00:00.000000 UTC,Greenbush,2145.0,4275
2021-09-30 04:00:00.000000 UTC,Greenbush,2154.0,4277
2021-10-08 04:00:00.000000 UTC,Greenbush,1802.0,4284
2021-10-09 04:00:00.000000 UTC,Greenbush,278.0,4299
2021-10-10 04:00:00.000000 UTC,Greenbush,237.0,4311
2021-09-18 04:00:00.000000 UTC,Greenbush,516.0,4325
2021-09-19 04:00:00.000000 UTC,Greenbush,361.0,4337
2021-10-01 04:00:00.000000 UTC,Greenbush,2446.0,4358
2021-09-22 04:00:00.000000 UTC,Greenbush,2096.0,4369
2021-10-02 04:00:00.000000 UTC,Greenbush,349.0,4382
2021-09-23 04:00:00.000000 UTC,Greenbush,2274.0,4390
2021-10-24 04:00:00.000000 UTC,Greenbush,512.0,4412
2021-10-25 04:00:00.000000 UTC,Greenbush,1520.0,4424
2021-10-26 04:00:00.000000 UTC,Greenbush,1934.0,4436
2021-10-27 04:00:00.000000 UTC,Greenbush,1461.0,4448
2021-11-13 05:00:00.000000 UTC,Greenbush,506.0,4452
2021-11-14 05:00:00.000000 UTC,Greenbush,446.0,4464
2021-11-15 05:00:00.000000 UTC,Greenbush,1696.0,4476
2021-11-16 05:00:00.000000 UTC,Greenbush,2067.0,4488
2021-11-17 05:00:00.000000 UTC,Greenbush,1947.0,4500
2021-10-28 04:00:00.000000 UTC,Greenbush,1539.0,4512
2021-10-29 04:00:00.000000 UTC,Greenbush,1246.0,4524
2021-10-30 04:00:00.000000 UTC,Greenbush,330.0,4537
2021-10-19 04:00:00.000000 UTC,Greenbush,1478.0,4538
2021-11-09 05:00:00.000000 UTC,Greenbush,1798.0,4558
2021-10-15 04:00:00.000000 UTC,Greenbush,1434.0,4562
2021-11-05 04:00:00.000000 UTC,Greenbush,1300.0,4569
2021-11-01 04:00:00.000000 UTC,Greenbush,1562.0,4578
2021-10-31 04:00:00.000000 UTC,Greenbush,457.0,4603
2021-10-20 04:00:00.000000 UTC,Greenbush,1403.0,4607
2021-10-16 04:00:00.000000 UTC,Greenbush,400.0,4622
2021-10-17 04:00:00.000000 UTC,Greenbush,283.0,4634
2021-10-18 04:00:00.000000 UTC,Greenbush,1615.0,4646
2021-11-02 04:00:00.000000 UTC,Greenbush,1625.0,4662
2021-11-10 05:00:00.000000 UTC,Greenbush,1846.22,4683
2021-11-06 04:00:00.000000 UTC,Greenbush,551.0,4686
2021-10-21 04:00:00.000000 UTC,Greenbush,1807.0,4696
2021-11-03 04:00:00.000000 UTC,Greenbush,1660.0,4697
2021-11-11 05:00:00.000000 UTC,Greenbush,1237.0,4719
2021-11-12 05:00:00.000000 UTC,Greenbush,1300.0,4731
2021-11-07 04:00:00.000000 UTC,Greenbush,466.0,4746
2021-11-08 05:00:00.000000 UTC,Greenbush,1804.0,4758
2021-10-22 04:00:00.000000 UTC,Greenbush,1631.0,4774
2021-10-23 04:00:00.000000 UTC,Greenbush,595.0,4786
2021-11-04 04:00:00.000000 UTC,Greenbush,1743.0,4794
2021-12-04 05:00:00.000000 UTC,Greenbush,502.0,4804
2021-12-05 05:00:00.000000 UTC,Greenbush,437.0,4816
2021-12-06 05:00:00.000000 UTC,Greenbush,1828.0,4828
2021-12-07 05:00:00.000000 UTC,Greenbush,1658.0,4840
2021-11-22 05:00:00.000000 UTC,Greenbush,1291.761,4863
2021-11-23 05:00:00.000000 UTC,Greenbush,1438.006,4875
2021-11-24 05:00:00.000000 UTC,Greenbush,1203.47,4887
2021-12-08 05:00:00.000000 UTC,Greenbush,1901.0,4894
2021-11-30 05:00:00.000000 UTC,Greenbush,1702.0,4928
2021-12-13 05:00:00.000000 UTC,Greenbush,1939.0,4937
2021-12-14 05:00:00.000000 UTC,Greenbush,1940.0,4949
2021-12-15 05:00:00.000000 UTC,Greenbush,1802.0,4961
2021-12-16 05:00:00.000000 UTC,Greenbush,1816.0,4973
2021-11-25 05:00:00.000000 UTC,Greenbush,293.0,4977
2021-11-26 05:00:00.000000 UTC,Greenbush,709.0,4983
2021-11-27 05:00:00.000000 UTC,Greenbush,534.0,4995
2021-12-17 05:00:00.000000 UTC,Greenbush,1615.0,5023
2021-11-18 05:00:00.000000 UTC,Greenbush,2154.293,5027
2021-11-28 05:00:00.000000 UTC,Greenbush,426.0,5031
2021-12-09 05:00:00.000000 UTC,Greenbush,1811.0,5034
2021-11-29 05:00:00.000000 UTC,Greenbush,1788.0,5059
2021-12-10 05:00:00.000000 UTC,Greenbush,1550.0,5072
2021-12-11 05:00:00.000000 UTC,Greenbush,499.0,5084
2021-12-12 05:00:00.000000 UTC,Greenbush,375.0,5097
2021-12-01 05:00:00.000000 UTC,Greenbush,1716.0,5104
2021-12-18 05:00:00.000000 UTC,Greenbush,500.0,5111
2021-11-19 05:00:00.000000 UTC,Greenbush,1927.907,5124
2021-12-02 05:00:00.000000 UTC,Greenbush,1902.0,5140
2021-12-19 05:00:00.000000 UTC,Greenbush,494.0,5147
2021-11-20 05:00:00.000000 UTC,Greenbush,552.0,5161
2021-12-03 05:00:00.000000 UTC,Greenbush,1595.0,5175
2021-12-20 05:00:00.000000 UTC,Greenbush,1528.0,5183
2021-11-21 05:00:00.000000 UTC,Greenbush,429.0,5197
2022-01-07 05:00:00.000000 UTC,Greenbush,738.0,5212
2022-01-08 05:00:00.000000 UTC,Greenbush,428.0,5224
2022-01-09 05:00:00.000000 UTC,Greenbush,214.0,5236
2022-01-10 05:00:00.000000 UTC,Greenbush,1155.0,5249
2021-12-25 05:00:00.000000 UTC,Greenbush,328.0,5259
2021-12-26 05:00:00.000000 UTC,Greenbush,335.0,5271
2021-12-27 05:00:00.000000 UTC,Greenbush,707.0,5283
2022-01-02 05:00:00.000000 UTC,Greenbush,287.0,5296
2021-12-29 05:00:00.000000 UTC,Greenbush,1119.0,5308
2021-12-21 05:00:00.000000 UTC,Greenbush,1398.0,5326
2022-01-15 05:00:00.000000 UTC,Greenbush,323.0,5327
2022-01-19 05:00:00.000000 UTC,Greenbush,1336.0,5332
2021-12-28 05:00:00.000000 UTC,Greenbush,728.0,5342
2022-01-11 05:00:00.000000 UTC,Greenbush,1108.0,5358
2022-01-03 05:00:00.000000 UTC,Greenbush,1140.0,5382
2021-12-30 05:00:00.000000 UTC,Greenbush,692.0,5385
2021-12-22 05:00:00.000000 UTC,Greenbush,1258.0,5405
2022-01-16 05:00:00.000000 UTC,Greenbush,222.0,5410
2022-01-20 05:00:00.000000 UTC,Greenbush,1389.0,5413
2022-01-12 05:00:00.000000 UTC,Greenbush,1174.0,5444
2022-01-04 05:00:00.000000 UTC,Greenbush,1329.0,5457
2021-12-31 05:00:00.000000 UTC,Greenbush,718.0,5460
2022-01-13 05:00:00.000000 UTC,Greenbush,1271.0,5476
2022-01-14 05:00:00.000000 UTC,Greenbush,1220.0,5488
2021-12-23 05:00:00.000000 UTC,Greenbush,1313.0,5494
2021-12-24 05:00:00.000000 UTC,Greenbush,891.0,5506
2022-01-21 05:00:00.000000 UTC,Greenbush,1168.0,5515
2022-01-22 05:00:00.000000 UTC,Greenbush,286.0,5527
2022-01-01 05:00:00.000000 UTC,Greenbush,396.0,5546
2022-01-17 05:00:00.000000 UTC,Greenbush,467.0,5559
2022-01-18 05:00:00.000000 UTC,Greenbush,1290.0,5571
2022-01-05 05:00:00.000000 UTC,Greenbush,1248.0,5588
2022-01-06 05:00:00.000000 UTC,Greenbush,1506.0,5600
2022-01-27 05:00:00.000000 UTC,Greenbush,1304.0,5610
2022-02-01 05:00:00.000000 UTC,Greenbush,1360.0,5617
2022-02-21 05:00:00.000000 UTC,Greenbush,484.0,5632
2022-01-23 05:00:00.000000 UTC,Greenbush,237.0,5647
2022-02-17 05:00:00.000000 UTC,Greenbush,1547.0,5651
2022-02-13 05:00:00.000000 UTC,Greenbush,263.0,5657
2022-01-28 05:00:00.000000 UTC,Greenbush,1344.0,5678
2022-02-09 05:00:00.000000 UTC,Greenbush,1428.0,5685
2022-01-24 05:00:00.000000 UTC,Greenbush,1296.0,5694
2022-01-25 05:00:00.000000 UTC,Greenbush,1281.0,5706
2022-01-26 05:00:00.000000 UTC,Greenbush,1529.0,5718
2022-01-29 05:00:00.000000 UTC,Greenbush,174.0,5739
2022-01-30 05:00:00.000000 UTC,Greenbush,146.0,5751
2022-02-05 05:00:00.000000 UTC,Greenbush,286.0,5761
2022-02-02 05:00:00.000000 UTC,Greenbush,1474.0,5779
2022-02-14 05:00:00.000000 UTC,Greenbush,1256.0,5795
2022-02-15 05:00:00.000000 UTC,Greenbush,1315.0,5807
2022-02-16 05:00:00.000000 UTC,Greenbush,1399.0,5819
2022-02-22 05:00:00.000000 UTC,Greenbush,1180.0,5828
2022-02-23 05:00:00.000000 UTC,Greenbush,1278.0,5840
2022-02-24 05:00:00.000000 UTC,Greenbush,1385.0,5852
2022-01-31 05:00:00.000000 UTC,Greenbush,1168.0,5861
2022-02-18 05:00:00.000000 UTC,Greenbush,1461.0,5870
2022-02-10 05:00:00.000000 UTC,Greenbush,1656.0,5884
2022-02-06 05:00:00.000000 UTC,Greenbush,237.0,5897
2022-02-25 05:00:00.000000 UTC,Greenbush,804.0,5907
2022-02-03 05:00:00.000000 UTC,Greenbush,1592.0,5917
2022-02-19 05:00:00.000000 UTC,Greenbush,235.0,5919
2022-02-11 05:00:00.000000 UTC,Greenbush,1288.0,5932
2022-02-07 05:00:00.000000 UTC,Greenbush,1414.0,5946
2022-02-04 05:00:00.000000 UTC,Greenbush,1117.0,5965
2022-02-20 05:00:00.000000 UTC,Greenbush,128.0,5967
2022-02-12 05:00:00.000000 UTC,Greenbush,459.0,5979
2022-02-08 05:00:00.000000 UTC,Greenbush,1418.0,5987
2022-02-26 05:00:00.000000 UTC,Greenbush,347.0,6012
2022-02-27 05:00:00.000000 UTC,Greenbush,345.0,6024
2022-02-28 05:00:00.000000 UTC,Greenbush,1484.0,6036
2022-03-01 05:00:00.000000 UTC,Greenbush,1761.0,6048
2022-03-02 05:00:00.000000 UTC,Greenbush,1671.0,6063
2022-03-03 05:00:00.000000 UTC,Greenbush,1801.0,6075
2022-03-04 05:00:00.000000 UTC,Greenbush,1397.0,6087
2022-03-18 04:00:00.000000 UTC,Greenbush,1947.0,6096
2022-03-14 04:00:00.000000 UTC,Greenbush,1618.0,6114
2022-03-27 04:00:00.000000 UTC,Greenbush,419.0,6122
2022-03-28 04:00:00.000000 UTC,Greenbush,1581.0,6134
2022-03-29 04:00:00.000000 UTC,Greenbush,1757.0,6146
2022-03-30 04:00:00.000000 UTC,Greenbush,1879.0,6158
2022-03-06 05:00:00.000000 UTC,Greenbush,419.0,6166
2022-03-07 05:00:00.000000 UTC,Greenbush,1706.0,6178
2022-03-08 05:00:00.000000 UTC,Greenbush,1824.0,6199
2022-03-10 05:00:00.000000 UTC,Greenbush,1847.0,6200
2022-03-05 05:00:00.000000 UTC,Greenbush,477.0,6207
2022-03-09 05:00:00.000000 UTC,Greenbush,1932.0,6231
2022-03-23 04:00:00.000000 UTC,Greenbush,1914.0,6240
2022-03-24 04:00:00.000000 UTC,Greenbush,2095.0,6252
2022-03-25 04:00:00.000000 UTC,Greenbush,1621.0,6266
2022-03-19 04:00:00.000000 UTC,Greenbush,397.0,6278
2022-03-15 04:00:00.000000 UTC,Greenbush,2071.0,6291
2022-03-11 05:00:00.000000 UTC,Greenbush,1551.0,6293
2022-03-26 04:00:00.000000 UTC,Greenbush,570.0,6316
2022-03-20 04:00:00.000000 UTC,Greenbush,529.0,6327
2022-03-16 04:00:00.000000 UTC,Greenbush,1901.0,6330
2022-03-17 04:00:00.000000 UTC,Greenbush,1835.0,6342
2022-03-21 04:00:00.000000 UTC,Greenbush,1642.0,6365
2022-03-12 05:00:00.000000 UTC,Greenbush,492.0,6370
2022-03-22 04:00:00.000000 UTC,Greenbush,1849.0,6389
2022-03-13 05:00:00.000000 UTC,Greenbush,415.0,6392
2022-04-17 04:00:00.000000 UTC,Greenbush,541.0,6410
2022-04-18 04:00:00.000000 UTC,Greenbush,1390.0,6422
2022-04-19 04:00:00.000000 UTC,Greenbush,1632.0,6434
2022-04-20 04:00:00.000000 UTC,Greenbush,1706.0,6446
2022-04-21 04:00:00.000000 UTC,Greenbush,1630.0,6464
2022-04-22 04:00:00.000000 UTC,Greenbush,1338.0,6476
2022-04-23 04:00:00.000000 UTC,Greenbush,784.0,6499
2022-04-29 04:00:00.000000 UTC,Greenbush,1676.0,6503
2022-04-08 04:00:00.000000 UTC,Greenbush,1560.0,6508
2022-04-04 04:00:00.000000 UTC,Greenbush,1800.0,6518
2022-04-25 04:00:00.000000 UTC,Greenbush,1744.0,6521
2022-03-31 04:00:00.000000 UTC,Greenbush,2052.0,6523
2022-04-24 04:00:00.000000 UTC,Greenbush,396.0,6553
2022-04-13 04:00:00.000000 UTC,Greenbush,2009.0,6561
2022-04-14 04:00:00.000000 UTC,Greenbush,2106.0,6573
2022-04-15 04:00:00.000000 UTC,Greenbush,1203.0,6589
2022-04-09 04:00:00.000000 UTC,Greenbush,449.0,6618
2022-04-30 04:00:00.000000 UTC,Greenbush,523.0,6620
2022-04-26 04:00:00.000000 UTC,Greenbush,2007.0,6628
2022-04-05 04:00:00.000000 UTC,Greenbush,2244.0,6629
2022-04-01 04:00:00.000000 UTC,Greenbush,1735.0,6639
2022-04-16 04:00:00.000000 UTC,Greenbush,792.0,6656
2022-04-10 04:00:00.000000 UTC,Greenbush,392.0,6663
2022-05-01 04:00:00.000000 UTC,Greenbush,455.0,6684
2022-05-02 04:00:00.000000 UTC,Greenbush,1825.0,6695
2022-05-03 04:00:00.000000 UTC,Greenbush,2100.0,6707
2022-04-27 04:00:00.000000 UTC,Greenbush,2018.0,6714
2022-04-11 04:00:00.000000 UTC,Greenbush,1801.0,6718
2022-04-02 04:00:00.000000 UTC,Greenbush,600.0,6743
2022-04-06 04:00:00.000000 UTC,Greenbush,1997.0,6744
2022-04-28 04:00:00.000000 UTC,Greenbush,1946.0,6757
2022-04-12 04:00:00.000000 UTC,Greenbush,2045.0,6770
2022-04-03 04:00:00.000000 UTC,Greenbush,417.0,6784
2022-04-07 04:00:00.000000 UTC,Greenbush,2706.0,6787
2022-05-20 04:00:00.000000 UTC,Greenbush,1792.0,6802
2022-05-21 04:00:00.000000 UTC,Greenbush,697.0,6814
2022-05-22 04:00:00.000000 UTC,Greenbush,667.0,6826
2022-05-23 04:00:00.000000 UTC,Greenbush,1962.0,6838
2022-05-24 04:00:00.000000 UTC,Greenbush,2520.0,6850
2022-05-12 04:00:00.000000 UTC,Greenbush,2249.0,6856
2022-05-13 04:00:00.000000 UTC,Greenbush,1949.0,6868
2022-05-14 04:00:00.000000 UTC,Greenbush,526.0,6880
2022-05-15 04:00:00.000000 UTC,Greenbush,488.0,6892
2022-05-04 04:00:00.000000 UTC,Greenbush,2145.0,6914
2022-05-05 04:00:00.000000 UTC,Greenbush,2451.0,6926
2022-05-06 04:00:00.000000 UTC,Greenbush,1820.0,6938
2022-05-07 04:00:00.000000 UTC,Greenbush,612.0,6950
2022-05-29 04:00:00.000000 UTC,Greenbush,516.0,6961
2022-05-30 04:00:00.000000 UTC,Greenbush,546.0,6973
2022-05-31 04:00:00.000000 UTC,Greenbush,2295.0,6985
2022-06-01 04:00:00.000000 UTC,Greenbush,2431.0,6997
2022-05-08 04:00:00.000000 UTC,Greenbush,514.0,7013
2022-05-16 04:00:00.000000 UTC,Greenbush,2562.0,7032
2022-06-02 04:00:00.000000 UTC,Greenbush,2584.0,7037
2022-05-09 04:00:00.000000 UTC,Greenbush,2160.0,7039
2022-05-25 04:00:00.000000 UTC,Greenbush,2235.0,7062
2022-05-17 04:00:00.000000 UTC,Greenbush,2288.0,7080
2022-06-03 04:00:00.000000 UTC,Greenbush,1597.0,7082
2022-05-10 04:00:00.000000 UTC,Greenbush,2282.0,7094
2022-06-04 04:00:00.000000 UTC,Greenbush,465.0,7117
2022-05-26 04:00:00.000000 UTC,Greenbush,2059.0,7120
2022-05-18 04:00:00.000000 UTC,Greenbush,2083.0,7127
2022-05-11 04:00:00.000000 UTC,Greenbush,2150.0,7142
2022-06-05 04:00:00.000000 UTC,Greenbush,517.0,7165
2022-05-27 04:00:00.000000 UTC,Greenbush,1875.0,7168
2022-05-19 04:00:00.000000 UTC,Greenbush,2134.0,7173
2022-05-28 04:00:00.000000 UTC,Greenbush,501.0,7193
2022-06-06 04:00:00.000000 UTC,Greenbush,2543.0,7206
2022-06-07 04:00:00.000000 UTC,Greenbush,2945.0,7233
2022-07-05 04:00:00.000000 UTC,Greenbush,2078.5,7234
2022-07-01 04:00:00.000000 UTC,Greenbush,1326.5,7244
2022-06-10 04:00:00.000000 UTC,Greenbush,2798.0,7247
2022-06-27 04:00:00.000000 UTC,Greenbush,2502.0,7267
2022-06-15 04:00:00.000000 UTC,Greenbush,2486.0,7269
2022-06-23 04:00:00.000000 UTC,Greenbush,2235.0,7286
2022-07-02 04:00:00.000000 UTC,Greenbush,513.0,7305
2022-07-03 04:00:00.000000 UTC,Greenbush,391.0,7317
2022-07-04 04:00:00.000000 UTC,Greenbush,618.0,7329
2022-06-28 04:00:00.000000 UTC,Greenbush,2553.0,7347
2022-06-29 04:00:00.000000 UTC,Greenbush,2106.0,7359
2022-06-19 04:00:00.000000 UTC,Greenbush,432.0,7367
2022-07-06 04:00:00.000000 UTC,Greenbush,1978.5,7387
2022-06-08 04:00:00.000000 UTC,Greenbush,2905.0,7392
2022-06-30 04:00:00.000000 UTC,Greenbush,2185.0,7403
2022-06-11 04:00:00.000000 UTC,Greenbush,421.0,7407
2022-06-16 04:00:00.000000 UTC,Greenbush,3169.0,7435
2022-06-20 04:00:00.000000 UTC,Greenbush,1126.0,7447
2022-06-24 04:00:00.000000 UTC,Greenbush,1441.0,7457
2022-07-07 04:00:00.000000 UTC,Greenbush,2210.0,7460
2022-06-09 04:00:00.000000 UTC,Greenbush,2806.0,7463
2022-06-12 04:00:00.000000 UTC,Greenbush,389.0,7472
2022-06-13 04:00:00.000000 UTC,Greenbush,2378.0,7514
2022-06-14 04:00:00.000000 UTC,Greenbush,3079.0,7526
2022-06-17 04:00:00.000000 UTC,Greenbush,1707.0,7527
2022-06-18 04:00:00.000000 UTC,Greenbush,386.0,7539
2022-06-25 04:00:00.000000 UTC,Greenbush,420.0,7548
2022-06-21 04:00:00.000000 UTC,Greenbush,2185.0,7549
2022-07-08 04:00:00.000000 UTC,Greenbush,1614.5,7575
2022-06-22 04:00:00.000000 UTC,Greenbush,2255.0,7577
2022-06-26 04:00:00.000000 UTC,Greenbush,465.0,7579
2022-07-09 04:00:00.000000 UTC,Greenbush,555.0,7600
2022-07-18 04:00:00.000000 UTC,Greenbush,2275.0,7606
2022-07-19 04:00:00.000000 UTC,Greenbush,2409.0,7619
2022-07-20 04:00:00.000000 UTC,Greenbush,2448.0,7631
2022-07-21 04:00:00.000000 UTC,Greenbush,2321.0,7643
2022-07-10 04:00:00.000000 UTC,Greenbush,416.0,7664
2022-07-11 04:00:00.000000 UTC,Greenbush,2118.5,7675
2022-07-12 04:00:00.000000 UTC,Greenbush,2031.0,7688
2022-07-26 04:00:00.000000 UTC,Greenbush,1877.0,7702
2022-07-22 04:00:00.000000 UTC,Greenbush,1760.0,7713
2022-07-13 04:00:00.000000 UTC,Greenbush,2704.0,7729
2022-08-08 04:00:00.000000 UTC,Greenbush,1924.0,7744
2022-07-14 04:00:00.000000 UTC,Greenbush,2451.0,7747
2022-08-04 04:00:00.000000 UTC,Greenbush,2365.0,7760
2022-07-31 04:00:00.000000 UTC,Greenbush,593.0,7763
2022-07-27 04:00:00.000000 UTC,Greenbush,2046.0,7779
2022-07-23 04:00:00.000000 UTC,Greenbush,639.0,7800
2022-08-09 04:00:00.000000 UTC,Greenbush,1988.0,7816
2022-07-15 04:00:00.000000 UTC,Greenbush,1915.5,7819
2022-07-16 04:00:00.000000 UTC,Greenbush,396.0,7841
2022-07-17 04:00:00.000000 UTC,Greenbush,336.0,7853
2022-07-24 04:00:00.000000 UTC,Greenbush,626.0,7866
2022-07-25 04:00:00.000000 UTC,Greenbush,2223.0,7878
2022-08-05 04:00:00.000000 UTC,Greenbush,1422.0,7885
2022-08-01 04:00:00.000000 UTC,Greenbush,1968.0,7888
2022-07-28 04:00:00.000000 UTC,Greenbush,2390.0,7906
2022-08-10 04:00:00.000000 UTC,Greenbush,2498.0,7928
2022-08-06 04:00:00.000000 UTC,Greenbush,636.0,7933
2022-08-11 04:00:00.000000 UTC,Greenbush,2265.0,7946
2022-08-02 04:00:00.000000 UTC,Greenbush,2062.0,7953
2022-08-03 04:00:00.000000 UTC,Greenbush,2186.0,7972
2022-07-29 04:00:00.000000 UTC,Greenbush,1871.0,7977
2022-08-07 04:00:00.000000 UTC,Greenbush,502.0,7989
2022-07-30 04:00:00.000000 UTC,Greenbush,636.0,8000
2022-08-12 04:00:00.000000 UTC,Greenbush,1458.0,8006
2022-08-13 04:00:00.000000 UTC,Greenbush,646.0,8018
2022-08-14 04:00:00.000000 UTC,Greenbush,521.0,8030
2022-08-20 04:00:00.000000 UTC,Greenbush,539.0,8037
2022-08-15 04:00:00.000000 UTC,Greenbush,1938.0,8049
2022-08-21 04:00:00.000000 UTC,Greenbush,474.0,8069
2022-08-22 04:00:00.000000 UTC,Greenbush,1829.0,8081
2022-09-10 04:00:00.000000 UTC,Greenbush,645.0,8099
2022-08-16 04:00:00.000000 UTC,Greenbush,2060.0,8109
2022-09-06 04:00:00.000000 UTC,Greenbush,2563.0,8117
2022-08-23 04:00:00.000000 UTC,Greenbush,2302.0,8121
2022-09-02 04:00:00.000000 UTC,Greenbush,2213.0,8125
2022-08-29 04:00:00.000000 UTC,Greenbush,2042.0,8129
2022-08-25 04:00:00.000000 UTC,Greenbush,2494.0,8155
2022-08-26 04:00:00.000000 UTC,Greenbush,1936.0,8167
2022-08-27 04:00:00.000000 UTC,Greenbush,634.0,8179
2022-08-28 04:00:00.000000 UTC,Greenbush,464.0,8191
2022-09-11 04:00:00.000000 UTC,Greenbush,563.0,8225
2022-08-17 04:00:00.000000 UTC,Greenbush,2179.0,8226
2022-09-07 04:00:00.000000 UTC,Greenbush,2989.0,8228
2022-08-24 04:00:00.000000 UTC,Greenbush,2423.0,8235
2022-09-03 04:00:00.000000 UTC,Greenbush,526.0,8245
2022-08-30 04:00:00.000000 UTC,Greenbush,2227.0,8247
2022-09-08 04:00:00.000000 UTC,Greenbush,2844.0,8267
2022-09-09 04:00:00.000000 UTC,Greenbush,2863.0,8279
2022-09-04 04:00:00.000000 UTC,Greenbush,476.0,8297
2022-09-05 04:00:00.000000 UTC,Greenbush,473.0,8309
2022-08-18 04:00:00.000000 UTC,Greenbush,2485.0,8334
2022-09-12 04:00:00.000000 UTC,Greenbush,3479.0,8335
2022-08-31 04:00:00.000000 UTC,Greenbush,2380.0,8342
2022-08-19 04:00:00.000000 UTC,Greenbush,1756.0,8371
2022-09-13 04:00:00.000000 UTC,Greenbush,2995.0,8373
2022-09-01 04:00:00.000000 UTC,Greenbush,2268.0,8375
2022-10-09 04:00:00.000000 UTC,Greenbush,471.0,8401
2022-09-14 04:00:00.000000 UTC,Greenbush,3137.0,8402
2022-10-05 04:00:00.000000 UTC,Greenbush,3455.0,8429
2022-10-01 04:00:00.000000 UTC,Greenbush,542.0,8448
2022-09-27 04:00:00.000000 UTC,Greenbush,3418.0,8465
2022-09-15 04:00:00.000000 UTC,Greenbush,3145.0,8474
2022-09-23 04:00:00.000000 UTC,Greenbush,2422.0,8477
2022-10-10 04:00:00.000000 UTC,Greenbush,1311.0,8489
2022-10-14 04:00:00.000000 UTC,Greenbush,2237.0,8491
2022-09-19 04:00:00.000000 UTC,Greenbush,2427.0,8502
2022-10-06 04:00:00.000000 UTC,Greenbush,3257.0,8514
2022-09-24 04:00:00.000000 UTC,Greenbush,526.0,8556
2022-10-02 04:00:00.000000 UTC,Greenbush,453.0,8560
2022-09-28 04:00:00.000000 UTC,Greenbush,3400.0,8569
2022-09-16 04:00:00.000000 UTC,Greenbush,3148.0,8571
2022-10-11 04:00:00.000000 UTC,Greenbush,3468.0,8573
2022-10-15 04:00:00.000000 UTC,Greenbush,328.0,8575
2022-10-03 04:00:00.000000 UTC,Greenbush,3193.0,8593
2022-10-04 04:00:00.000000 UTC,Greenbush,3566.0,8605
2022-09-20 04:00:00.000000 UTC,Greenbush,2056.0,8616
2022-09-21 04:00:00.000000 UTC,Greenbush,3246.0,8628
2022-09-22 04:00:00.000000 UTC,Greenbush,3273.0,8640
2022-10-07 04:00:00.000000 UTC,Greenbush,2127.0,8669
2022-09-25 04:00:00.000000 UTC,Greenbush,459.0,8691
2022-09-17 04:00:00.000000 UTC,Greenbush,584.0,8692
2022-10-12 04:00:00.000000 UTC,Greenbush,2926.0,8705
